year,provider_type,provider_id,claims,beneficiaries,payment_amount,payment_per_claim,peer_count,payment_per_claim_q1,payment_per_claim_q3,claims_q1,claims_q3,review_flag,reason_codes
2008,facility_outpatient,0506ZC,29,28,6790.0,234.13793103448276,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1701DD,18,12,6790.0,377.22222222222223,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3304NA,28,17,6790.0,242.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0100MU,25,22,6790.0,271.6,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1400JU,50,31,6790.0,135.8,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0526PP,35,26,6780.0,193.71428571428572,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1100CR,14,11,6780.0,484.2857142857143,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5100WQ,31,28,6770.0,218.38709677419354,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2601ZG,25,24,6760.0,270.4,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4226HN,31,21,6760.0,218.06451612903226,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4507HK,13,11,6760.0,520.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2402NP,12,10,6760.0,563.3333333333334,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1113AD,9,9,6750.0,750.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4900WS,34,32,6750.0,198.52941176470588,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,05026A,28,28,6740.0,240.71428571428572,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4900PR,16,12,6740.0,421.25,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2200AH,10,10,6740.0,674.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2900HS,10,8,6730.0,673.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1713HJ,14,6,6730.0,480.7142857142857,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0502KU,24,24,6720.0,280.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3900CA,33,29,6720.0,203.63636363636363,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3600YD,14,13,6710.0,479.2857142857143,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4507CU,17,15,6710.0,394.70588235294116,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2400GQ,20,12,6690.0,334.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4500ZQ,21,20,6670.0,317.6190476190476,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,28138U,6,6,6670.0,1111.6666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1813CH,15,14,6660.0,444.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5200GV,10,10,6660.0,666.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3800TR,36,33,6660.0,185.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4400VP,22,19,6650.0,302.27272727272725,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2400RT,24,24,6650.0,277.0833333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1501NR,11,11,6630.0,602.7272727272727,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0725NG,24,22,6630.0,276.25,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2613BG,13,10,6630.0,510.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0413KV,18,12,6620.0,367.77777777777777,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2500NT,17,14,6610.0,388.8235294117647,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3100SH,21,21,6600.0,314.2857142857143,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0100AA,33,23,6600.0,200.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4401AQ,30,19,6590.0,219.66666666666666,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3401QB,37,29,6590.0,178.1081081081081,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,10136G,43,22,6590.0,153.25581395348837,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4926CS,11,11,6590.0,599.0909090909091,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,05006B,28,28,6580.0,235.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5213WS,60,42,6580.0,109.66666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0200HC,20,13,6580.0,329.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1613QQ,21,10,6570.0,312.85714285714283,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0506KJ,27,26,6560.0,242.96296296296296,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1101PC,7,6,6560.0,937.1428571428571,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,33268J,23,22,6560.0,285.2173913043478,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4508MM,39,36,6550.0,167.94871794871796,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1026SP,24,21,6550.0,272.9166666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1402TC,52,24,6550.0,125.96153846153847,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3600SM,32,28,6540.0,204.375,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1613HN,15,11,6540.0,436.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2600XR,27,24,6540.0,242.22222222222223,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1901CG,12,12,6540.0,545.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5300VG,22,6,6540.0,297.27272727272725,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4900QK,32,18,6530.0,204.0625,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1713GQ,21,10,6520.0,310.4761904761905,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1313UN,4,4,6520.0,1630.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0500BN,19,18,6520.0,343.1578947368421,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2813BV,25,11,6520.0,260.8,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5100WH,20,8,6520.0,326.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1002ZM,14,14,6510.0,465.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3633KG,8,7,6500.0,812.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,49006J,25,20,6500.0,260.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5201RU,11,11,6490.0,590.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0518XQ,9,8,6480.0,720.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1613KR,24,11,6480.0,270.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0101TM,25,21,6470.0,258.8,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2500KB,20,9,6470.0,323.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2400CN,29,27,6460.0,222.75862068965517,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1701GP,11,11,6460.0,587.2727272727273,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2501WQ,4,4,6460.0,1615.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4600SU,21,21,6450.0,307.14285714285717,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2413CS,8,4,6450.0,806.25,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0506JH,23,23,6440.0,280.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1813PT,28,6,6440.0,230.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1813JP,31,14,6440.0,207.74193548387098,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3302TC,41,35,6430.0,156.82926829268294,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0501KV,12,10,6430.0,535.8333333333334,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4526UM,19,19,6430.0,338.42105263157896,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1101AT,30,27,6430.0,214.33333333333334,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4502KQ,21,20,6420.0,305.7142857142857,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0700RR,31,31,6420.0,207.09677419354838,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1825ND,3,3,6420.0,2140.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0503ZG,15,15,6410.0,427.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2600HU,34,20,6410.0,188.52941176470588,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4200AB,6,5,6410.0,1068.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4918HJ,30,14,6400.0,213.33333333333334,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3302RJ,21,21,6400.0,304.76190476190476,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0600MG,16,15,6400.0,400.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,52008B,10,9,6400.0,640.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3200AR,30,21,6390.0,213.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,26348D,33,23,6380.0,193.33333333333334,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,15006A,20,15,6380.0,319.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1100WH,22,21,6370.0,289.54545454545456,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,07008H,43,42,6370.0,148.13953488372093,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1300SU,19,18,6360.0,334.7368421052632,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0525YH,7,7,6360.0,908.5714285714286,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4401CK,14,14,6350.0,453.57142857142856,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1825ZN,11,10,6350.0,577.2727272727273,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0413GB,39,24,6350.0,162.82051282051282,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3426TD,17,12,6340.0,372.94117647058823,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4401RB,17,8,6330.0,372.3529411764706,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0300SM,16,16,6320.0,395.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1513BA,38,14,6320.0,166.31578947368422,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2201JB,31,31,6310.0,203.5483870967742,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4401NN,45,44,6300.0,140.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1401NU,29,12,6280.0,216.55172413793105,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4520CQ,6,5,6280.0,1046.6666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4501ZC,32,32,6280.0,196.25,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4513AB,35,17,6280.0,179.42857142857142,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3700AM,19,17,6280.0,330.5263157894737,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1002DC,32,32,6280.0,196.25,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2900TJ,11,11,6270.0,570.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1513PG,12,12,6270.0,522.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3603JK,23,21,6270.0,272.60869565217394,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4525VH,19,16,6270.0,330.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0100JS,14,13,6260.0,447.14285714285717,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1102UR,38,16,6260.0,164.73684210526315,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,05046M,25,23,6260.0,250.4,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,26258G,29,24,6260.0,215.86206896551724,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1613DK,14,7,6260.0,447.14285714285717,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4600GH,28,18,6250.0,223.21428571428572,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1825RR,13,13,6250.0,480.7692307692308,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0500DQ,16,16,6250.0,390.625,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4400YK,13,12,6250.0,480.7692307692308,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3900BV,15,15,6250.0,416.6666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3702HA,6,4,6240.0,1040.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2613DR,12,9,6240.0,520.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0300CC,17,16,6240.0,367.05882352941177,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4507SP,16,12,6220.0,388.75,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0502DG,22,22,6220.0,282.72727272727275,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3302KB,18,11,6210.0,345.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1001VK,23,23,6210.0,270.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1925HM,9,9,6210.0,690.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0518WU,21,17,6210.0,295.7142857142857,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2325UN,18,15,6200.0,344.44444444444446,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0589AP,11,9,6200.0,563.6363636363636,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0505JV,9,9,6200.0,688.8888888888889,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4513PA,19,12,6200.0,326.3157894736842,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3900MR,20,18,6200.0,310.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1400BU,21,21,6200.0,295.23809523809524,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0501TR,28,28,6200.0,221.42857142857142,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0507RM,11,11,6200.0,563.6363636363636,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,42006Q,27,21,6200.0,229.62962962962962,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3413GC,20,19,6190.0,309.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1113DR,15,9,6180.0,412.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2302AK,38,35,6180.0,162.6315789473684,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3701UG,20,18,6180.0,309.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1613UU,25,20,6170.0,246.8,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1001UR,21,21,6160.0,293.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4504UB,12,12,6160.0,513.3333333333334,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3100ZA,22,22,6150.0,279.54545454545456,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,03016T,19,19,6150.0,323.6842105263158,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0700QQ,25,25,6150.0,246.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0300UG,33,32,6150.0,186.36363636363637,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4400BA,34,14,6150.0,180.88235294117646,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5113GQ,17,10,6150.0,361.7647058823529,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3813TB,29,10,6130.0,211.3793103448276,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,38006C,7,7,6130.0,875.7142857142857,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5013JH,28,11,6120.0,218.57142857142858,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3400WM,43,42,6120.0,142.32558139534885,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,05116S,6,6,6120.0,1020.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5213TP,3,3,6100.0,2033.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2100VK,29,28,6100.0,210.3448275862069,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0504ZB,31,29,6100.0,196.7741935483871,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4587AQ,4,4,6100.0,1525.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1402HN,18,17,6090.0,338.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,11008P,25,20,6090.0,243.6,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1701AA,35,31,6090.0,174.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4200KD,47,41,6090.0,129.5744680851064,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3900MB,24,24,6070.0,252.91666666666666,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,52138R,15,14,6070.0,404.6666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4520UC,6,6,6070.0,1011.6666666666666,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1413AG,22,7,6060.0,275.45454545454544,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,05018D,21,19,6060.0,288.57142857142856,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0501PT,20,19,6050.0,302.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4925QB,3,3,6020.0,2006.6666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4200PJ,35,20,6020.0,172.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5525UH,21,20,6010.0,286.1904761904762,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0326YD,13,13,6010.0,462.3076923076923,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4401PP,18,8,6000.0,333.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3601MN,10,10,6000.0,600.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2401HD,6,6,6000.0,1000.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1513JA,26,22,5990.0,230.3846153846154,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3301UH,35,35,5990.0,171.14285714285714,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3613DS,31,23,5980.0,192.90322580645162,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,45088H,45,35,5980.0,132.88888888888889,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0400RU,15,13,5980.0,398.6666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3600VA,17,14,5970.0,351.1764705882353,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,45278Q,15,11,5970.0,398.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3700VS,12,7,5970.0,497.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2800XB,16,16,5970.0,373.125,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1701YD,12,12,5960.0,496.6666666666667,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1513VV,9,7,5950.0,661.1111111111111,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3900AN,26,25,5950.0,228.84615384615384,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1501NJ,15,15,5940.0,396.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2613QG,32,7,5940.0,185.625,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5113WC,22,14,5940.0,270.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0507ZH,16,16,5940.0,371.25,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0505NC,21,21,5930.0,282.3809523809524,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3800BU,16,15,5930.0,370.625,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2613PT,26,12,5930.0,228.07692307692307,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2813KA,20,13,5920.0,296.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0725NP,20,19,5920.0,296.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0113XP,24,10,5920.0,246.66666666666666,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0502CD,22,21,5900.0,268.1818181818182,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0585PJ,14,10,5900.0,421.42857142857144,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2913CA,9,4,5890.0,654.4444444444445,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1400PS,12,11,5890.0,490.8333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,06018D,20,20,5890.0,294.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0325BG,15,15,5880.0,392.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,51256T,15,11,5880.0,392.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2230SK,11,10,5880.0,534.5454545454545,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4506NA,20,18,5870.0,293.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,0505WG,25,25,5870.0,234.8,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4401VH,30,22,5870.0,195.66666666666666,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,4313MQ,16,13,5870.0,366.875,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,2300XK,12,12,5860.0,488.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1865MQ,33,12,5840.0,176.96969696969697,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,5201VC,15,12,5840.0,389.3333333333333,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1028YN,11,11,5830.0,530.0,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,3702JC,40,36,5820.0,145.5,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
2008,facility_outpatient,1901GR,24,17,5800.0,241.66666666666666,5969,133.63636363636363,321.1111111111111,5.0,39.0,False,
